theta_index,theta_dot_index,theta0,theta_dot0,classification,final_time,final_theta,final_theta_dot,total_impacts,downhill_impacts,uphill_impacts,rolling_speed,gamma,alpha,gravity,length,mass,num_spokes
0,134,-0.13269908169872413,2.0249999999999995,rolling,5.089999999999936,-0.13146223578138508,1.963992953527765,14,14,0,1.964841841133776,0.26,0.39269908169872414,9.81,1,1,8
0,135,-0.13269908169872413,2.0625,rolling,5.079999999999936,-0.1281907673200621,1.961878691425298,14,14,0,1.9648668392705015,0.26,0.39269908169872414,9.81,1,1,8
0,136,-0.13269908169872413,2.0999999999999996,rolling,5.4399999999999284,-0.11524466505303087,1.9540011875109036,15,15,0,1.9648474842841983,0.26,0.39269908169872414,9.81,1,1,8
0,137,-0.13269908169872413,2.1375,rolling,5.419999999999929,-0.13220650030445524,1.9644833474908272,15,15,0,1.9648604414171642,0.26,0.39269908169872414,9.81,1,1,8
0,138,-0.13269908169872413,2.175,rolling,5.779999999999921,-0.11985598214090588,1.956713551300117,16,16,0,1.9648381507531425,0.26,0.39269908169872414,9.81,1,1,8
0,139,-0.13269908169872413,2.2124999999999995,rolling,5.769999999999921,-0.11782030827548921,1.955503824396086,16,16,0,1.9648448584104428,0.26,0.39269908169872414,9.81,1,1,8
0,140,-0.13269908169872413,2.25,rolling,5.759999999999922,-0.11606540800095584,1.9544770280910253,16,16,0,1.9648516802722096,0.26,0.39269908169872414,9.81,1,1,8
0,141,-0.13269908169872413,2.2874999999999996,rolling,5.749999999999922,-0.11458148749498437,1.953620462270663,16,16,0,1.9648586190315582,0.26,0.39269908169872414,9.81,1,1,8
0,142,-0.13269908169872413,2.325,rolling,5.739999999999922,-0.11335939665363107,1.952923127686921,16,16,0,1.9648656698066815,0.26,0.39269908169872414,9.81,1,1,8
0,143,-0.13269908169872413,2.3625,rolling,6.089999999999915,-0.12194933273857642,1.9579788922138897,17,17,0,1.964837754425485,0.26,0.39269908169872414,9.81,1,1,8
0,144,-0.13269908169872413,2.3999999999999995,rolling,6.079999999999915,-0.12122346889107363,1.9575380965534823,17,17,0,1.9648413965992237,0.26,0.39269908169872414,9.81,1,1,8
0,145,-0.13269908169872413,2.4375,rolling,6.069999999999915,-0.12073599910845978,1.9572436072685775,17,17,0,1.9648450937351878,0.26,0.39269908169872414,9.81,1,1,8
0,146,-0.13269908169872413,2.4749999999999996,rolling,6.059999999999915,-0.1204798035382273,1.9570894618745032,17,17,0,1.9648488491207015,0.26,0.39269908169872414,9.81,1,1,8
0,147,-0.13269908169872413,2.5125,rolling,6.0499999999999154,-0.1204481923283612,1.9570707854292966,17,17,0,1.9648526618910356,0.26,0.39269908169872414,9.81,1,1,8
0,148,-0.13269908169872413,2.55,rolling,6.039999999999916,-0.12063485606427116,1.957183667013932,17,17,0,1.9648565310344253,0.26,0.39269908169872414,9.81,1,1,8
0,149,-0.13269908169872413,2.5874999999999995,rolling,6.029999999999916,-0.12103383796916312,1.9574250880987947,17,17,0,1.9648604600565733,0.26,0.39269908169872414,9.81,1,1,8
0,150,-0.13269908169872413,2.625,rolling,6.019999999999916,-0.12163952220512834,1.95779284709667,17,17,0,1.9648644438035099,0.26,0.39269908169872414,9.81,1,1,8
0,151,-0.13269908169872413,2.6624999999999996,rolling,6.369999999999909,-0.13203553363150333,1.9643685035325202,18,18,0,1.964835579385192,0.26,0.39269908169872414,9.81,1,1,8
0,152,-0.13269908169872413,2.7,rolling,6.369999999999909,-0.11345353276392811,1.9529739502341084,18,18,0,1.964837629464034,0.26,0.39269908169872414,9.81,1,1,8
